row_idx,col_idx,nH,colDen,tg_guess,final_Tg,attempt_number,attempt_type,converged,repeat_equilibrium,co_int_TB,error_message
20,86,64.28073117284322,1.62975083462064e+23,5.12,9.17444537951338,1,successful,True,0,77.12600394849123,
20,87,64.28073117284322,1.8738174228603868e+23,5.12,9.500852007535032,1,successful,True,0,81.32452988676408,
20,88,64.28073117284322,2.1544346900318955e+23,5.12,9.842137985603143,1,successful,True,0,85.71207135948302,
20,89,64.28073117284322,2.477076355991714e+23,5.12,10.199252764045323,1,successful,True,0,90.29792103407844,
20,90,64.28073117284322,2.848035868435793e+23,5.12,10.571595188183581,1,successful,True,0,95.07093066949554,
20,91,64.28073117284322,3.2745491628777314e+23,5.12,10.957628361840046,1,successful,True,0,100.00718038748808,
20,92,64.28073117284322,3.764935806792487e+23,5.12,11.357483037830042,1,successful,True,0,105.10351585442655,
20,93,64.28073117284322,4.328761281083061e+23,5.12,11.771991645756511,1,successful,True,0,110.36516064674757,
20,94,64.28073117284322,4.977023564332094e+23,5.12,12.202539294797145,1,successful,True,0,115.8037292627066,
20,95,64.28073117284322,5.72236765935022e+23,5.12,12.65068737838194,1,successful,True,0,121.43221908287369,
20,96,64.28073117284322,6.57933224657571e+23,5.12,13.117731494585843,1,successful,True,0,127.25906891778236,
20,97,64.28073117284322,7.56463327554629e+23,5.12,13.604386035183873,1,successful,True,0,133.28378249943023,
20,98,64.28073117284322,8.6974900261778e+23,5.12,14.110777601617217,1,successful,True,0,139.49647800114494,
20,99,64.28073117284322,1e+24,5.12,14.636784075355635,1,successful,True,0,145.8818296911777,
21,0,70.54802310718645,1e+18,5.12,14447.14386034482,1,successful,True,0,4.4747325709849567e-07,
21,1,70.54802310718645,1.1497569953977403e+18,5.12,14446.414547091601,1,successful,True,0,5.149390116239049e-07,
21,2,70.54802310718645,1.3219411484660288e+18,5.12,14445.57617312251,1,successful,True,0,5.925836232935795e-07,
21,3,70.54802310718645,1.5199110829529393e+18,5.12,14444.612420468397,1,successful,True,0,6.819450735881869e-07,
21,4,70.54802310718645,1.747528400007683e+18,5.12,14443.504532106524,1,successful,True,0,7.847944512283291e-07,
21,5,70.54802310718645,2.0092330025650542e+18,5.12,14442.230948198356,1,successful,True,0,9.031715182524736e-07,
21,6,70.54802310718645,2.310129700083158e+18,5.12,14440.766888338216,1,successful,True,0,1.0394257756850592e-06,
21,7,70.54802310718645,2.6560877829466947e+18,5.12,14439.083871877407,1,successful,True,0,1.1962639075114772e-06,
21,8,70.54802310718645,3.0538555088334126e+18,5.12,14437.149167260033,1,successful,True,0,1.3768046224421166e-06,
21,9,70.54802310718645,3.511191734215142e+18,5.12,14434.925160009034,1,successful,True,0,1.5846420902736158e-06,
21,10,70.54802310718645,4.0370172585965496e+18,5.12,14432.36862753911,1,successful,True,0,1.8239193739384525e-06,
21,11,70.54802310718645,4.641588833612792e+18,5.12,14429.429907315453,1,successful,True,0,2.099413508184632e-06,
21,12,70.54802310718645,5.336699231206302e+18,5.12,14426.05194301105,1,successful,True,0,2.4166341697741483e-06,
21,13,70.54802310718645,6.135907273413189e+18,5.12,14422.169191222405,1,successful,True,0,2.781938227016457e-06,
21,14,70.54802310718645,7.054802310718631e+18,5.12,14417.706368941332,1,successful,True,0,3.202662915575905e-06,
21,15,70.54802310718645,8.111308307896889e+18,5.12,14412.577019383629,1,successful,True,0,3.6872808633645502e-06,
21,16,70.54802310718645,9.32603346883218e+18,5.12,14406.681870861215,1,successful,True,0,4.245580867193242e-06,
21,17,70.54802310718645,1.0722672220103254e+19,5.12,14399.906960214568,1,successful,True,0,4.888879053063849e-06,
21,18,70.54802310718645,1.2328467394420634e+19,5.12,14392.121488834708,1,successful,True,0,5.630266088290247e-06,
21,19,70.54802310718645,1.4174741629268077e+19,5.12,14383.175375592606,1,successful,True,0,6.484897192472508e-06,
21,20,70.54802310718645,1.62975083462064e+19,5.12,14372.896467001729,1,successful,True,0,7.470333303347701e-06,
21,21,70.54802310718645,1.8738174228603867e+19,5.12,14361.087360834299,1,successful,True,0,8.606943527258938e-06,
21,22,70.54802310718645,2.1544346900318777e+19,5.12,14347.521795226488,1,successful,True,0,9.918381429230686e-06,
21,23,70.54802310718645,2.4770763559917138e+19,5.12,14331.94055126243,1,successful,True,0,1.1432150655202641e-05,
21,24,70.54802310718645,2.848035868435793e+19,5.12,14314.04681332715,1,successful,True,0,1.3180279299347277e-05,
21,25,70.54802310718645,3.2745491628777316e+19,5.12,14293.500928551779,1,successful,True,0,1.5200127293286773e-05,
21,26,70.54802310718645,3.764935806792456e+19,5.12,14269.914504896256,1,successful,True,0,1.7535357531886947e-05,
21,27,70.54802310718645,4.328761281083062e+19,5.12,14242.83951326248,1,successful,True,0,2.0324815189837976e-05,
21,28,70.54802310718645,4.9770235643320934e+19,5.12,14211.77035408765,1,successful,True,0,2.3646653645831282e-05,
21,29,70.54802310718645,5.72236765935022e+19,5.12,14176.132758460406,1,successful,True,0,2.752531944095649e-05,
21,30,70.54802310718645,6.579332246575709e+19,5.12,14135.269099844103,1,successful,True,0,3.205882133575671e-05,
21,31,70.54802310718645,7.56463327554629e+19,5.12,14088.431664194912,1,successful,True,0,3.736397586883676e-05,
21,32,70.54802310718645,8.697490026177798e+19,5.12,14034.771789325216,1,successful,True,0,4.358052657713758e-05,
21,33,70.54802310718645,1e+20,5.12,13973.328187546687,1,successful,True,0,5.087632717249083e-05,
21,34,70.54802310718645,1.1497569953977403e+20,5.12,13903.014571110276,1,successful,True,0,5.945391266103033e-05,
21,35,70.54802310718645,1.3219411484660287e+20,5.12,13822.606786220604,1,successful,True,0,6.955889695915903e-05,
21,36,70.54802310718645,1.5199110829529268e+20,5.12,13730.729777946224,1,successful,True,0,8.149079408051968e-05,
21,37,70.54802310718645,1.747528400007683e+20,5.12,13625.844862966856,1,successful,True,0,9.561708504530773e-05,
21,38,70.54802310718645,2.009233002565054e+20,5.12,13506.237988901075,1,successful,True,0,0.00011239167184018565,
21,39,70.54802310718645,2.310129700083158e+20,5.12,13370.009917886737,1,successful,True,0,0.0001323793204369022,
21,40,70.54802310718645,2.6560877829466948e+20,5.12,13215.069598480628,1,successful,True,0,0.0001562883628341156,
21,41,70.54802310718645,3.053855508833413e+20,5.12,13039.132393154243,1,successful,True,0,0.00018501491506726342,
21,42,70.54802310718645,3.5111917342151416e+20,5.12,12839.72531524282,1,successful,True,0,0.00021970333582804123,
